item_id,stem_text,Ending_KeyDistractorSim,Ending_MaxDistractorSim,Ending_DistractorHomogeneity,Ending_LengthDispersion,Ending_KeyLengthAdvantage,Ending_StemKeyAdvantage
2724,Shoveling snow: A person is stuck in the snow is buried by others. A lady talks to the camera and it goes black and white. People are mainge snow angels. We,0.1532471776008606,0.17355024814605713,0.23641999065876007,0.20927595387814713,-3.120099844792575,-0.13502296805381775
2725,Tango: They pause and the lady sweeps her leg. The man dips the lady. The lady slides to the ground. The lady does the splits. The man,0.39178335666656494,0.553939700126648,0.19699645042419434,0.21494803360003717,-0.912029185400907,0.11680108308792114
2726,Preparing salad: A man and a woman are standing in a kitchen behind an island with fruits on them. Once the male,0.25685903429985046,0.29992061853408813,0.4682004451751709,0.14949514872961903,0.5545239610512095,0.11489348113536835
2727,"Preparing salad: A man and a woman are standing in a kitchen behind an island with fruits on them. Once the male finishes talking, the woman begins grating a vegetable and cutting an orange in half. She",0.3528412878513336,0.5780854225158691,0.3953824043273926,0.165787122242053,-0.30284137556109053,0.0368729829788208
2728,Running a marathon: A brunette woman newscaster is wearing a white shirt and royal blue blazer over it and is speaking into the camera. A clip,0.10797639936208725,0.15967874228954315,0.1940460056066513,0.26231536342812817,0.10324616411734225,0.39134013652801514
2729,"Running a marathon: A clip begins and it features people running and the words on the screen say they are novices who are training to run a marathon in tel aviv, israel. A man",0.20603640377521515,0.3875370919704437,0.3269612491130829,0.4859639962534399,2.182863594605884,0.29474005103111267
2730,Running a marathon: A man appears training them and different marathoners in training take turns being interviewed while they continue to switch back and forth to everyone going through the training. The last clip,0.21842741966247559,0.23402804136276245,0.2668995261192322,0.19454946504321727,4.248592886620872,0.1740444004535675
2731,Cutting the grass: A man is looking all over for his dog. He said he paid his dog 10 dollars to cut the grass and now he's gone. He,0.38770362734794617,0.4243825078010559,0.34013983607292175,0.33383001751333935,-0.816496580927726,0.08807626366615295
2732,Cutting the grass: He said he paid his dog 10 dollars to cut the grass and now he's gone. He finally finds the dog who is driving the riding lawn mower. According,0.29367220401763916,0.3885273337364197,0.28048744797706604,0.2456450637290856,-8.974476982721727,0.1284661591053009
2733,"Cutting the grass: He finally finds the dog who is driving the riding lawn mower. According to the owner, the dog is asking for a raise. He",0.4337362051010132,0.507469117641449,0.40997305512428284,0.29183294620363376,0.7257150114296601,0.053670525550842285
2734,Ice fishing: A man with a thick mustache is dressed in winter clothing is sitting on a white bucket turned upside down on a frozen body of water as he drinks a beer from a blue can and talking. The man,0.35194385051727295,0.43522384762763977,0.3385026454925537,0.27184152028130876,7.5855971685602785,0.035055011510849
2735,"Ice fishing: The man then picks up his fishing pole and pulls on the fishing wire that's in the fishing hole in front of him, holds the wire up, then puts it back in the hole while he's still talking. The man",0.547846257686615,0.6167756915092468,0.594042181968689,0.18216577324498884,0.012805787474814274,-0.0006652474403381348
2736,BMX: Several intros lead into a bike race between 3 men on bikes. One,0.4118458926677704,0.5943118333816528,0.2451818436384201,0.12264302117081029,-0.4035671561356311,0.048893749713897705
2737,Wakeboarding: The credits of a clip are shown. A person is water boarding on a body of water. People,0.26737359166145325,0.46810245513916016,0.17185616493225098,0.29381354974946805,-1.2868423768093329,0.06190696358680725
2738,Wakeboarding: A person is water boarding on a body of water. People ride a boat and interact. A lady hula hoops to music. A male,0.363794207572937,0.6182401180267334,0.20213668048381805,0.2837839553839035,-0.05427253541292552,-0.04760432243347168
2739,Wakeboarding: People ride a boat and interact. A lady hula hoops to music. A male leaps from the rocks into the waters. People,0.5059334635734558,0.6929211616516113,0.4893214702606201,0.17742403991801226,6.164414002968977,0.0232122540473938
2740,"Wakeboarding: Two adults run in a wooden, hollow cylinder. An individual back flips off a boat. A female stands on waterboard that is on grass. People",0.2716728448867798,0.6116649508476257,0.19470064342021942,0.5045856057720189,-0.8497880165697195,0.1148124635219574
2741,Wakeboarding: A female stands on waterboard that is on grass. People jump off an inflated boat. The credits of a video,0.35111308097839355,0.5247656106948853,0.14206410944461823,0.3528621809573817,-1.3604633110268336,-0.036954790353775024
2742,Welding: . A man with a orange shirt and blue gloves,0.13935299217700958,0.14943251013755798,0.13239040970802307,0.3820996302252765,-0.8648284088740263,0.23653937876224518
2743,Gargling mouthwash: The man looks at the camera and then goes back to looking somewhere else and talking. Then the cups they're both holding that has a blue liquid in it,0.26604875922203064,0.3353138566017151,0.24996668100357056,0.8012376251725438,0.20248029909740928,0.1895337700843811
2744,Cutting the grass: A shirtless man with a machete walks out into the front yard. He,0.3886331021785736,0.4927551746368408,0.297067254781723,0.17189497319140187,6.123724356957945,0.11590936779975891
2745,Cutting the grass: A shirtless man with a machete walks out into the front yard. He starts hitting the grass repeatedly over and over cutting the grass. Instead,0.31594225764274597,0.3692060112953186,0.3001866042613983,0.14377712753626687,-3.30841289063537,0.36115264892578125
2746,Cutting the grass: He starts hitting the grass repeatedly over and over cutting the grass. Instead of using a lawnmower he is cutting the grass with a machete. He,0.3021465837955475,0.38751518726348877,0.3170526921749115,0.16619149850469436,5.144778906814171,0.06894201040267944
2747,"Layup drill in basketball: Blue text talks about the description of the video. Some boys are shown performing backetball layups, one after the other. One boy",0.26822689175605774,0.3054487705230713,0.362933874130249,0.3856375031702946,-2.6280688788055064,0.12372815608978271
2748,Using the pommel horse: We see a male gymnast prepare to use the pommel horse. The man,0.4221172332763672,0.46777135133743286,0.39230915904045105,0.3791024242383257,0.3396831102433787,0.367453008890152
2749,Using the pommel horse: The man mounts the pommel horse and spins his legs around it. The man does a handstand and dismounts. The man,0.28639042377471924,0.3102802038192749,0.45310917496681213,0.33421846426187707,-0.9392489011984818,-0.1360410749912262
2750,Having an ice cream: There's a little baby wearing a purple bib seated on a high chair holding and sucking on a popsicle. The baby,0.5136808753013611,0.6301392316818237,0.4180114269256592,0.28760994128137146,1.1775532756130174,0.015747100114822388
2751,Mixing drinks: A glass of tequila sunrise is shown. A man,0.3502108156681061,0.47249647974967957,0.21032899618148804,0.17677669529663687,1.7955168049937391,0.3329485058784485
2752,"Mixing drinks: He places the ingredients of alcohol and juice on a table, added the ingredients, as well as grenadine to a tall glass with ice. He",0.4751195013523102,0.4912732243537903,0.6097016930580139,0.40001414711978206,-2.020833696466248,-0.07624763250350952
2753,Fun sliding down: A mom is sitting at the top of a slide with her little baby. She,0.12231528759002686,0.14937911927700043,0.3682728707790375,0.18761793556572434,-1.463705309965556,-0.2753242254257202
2754,Fun sliding down: A mom is sitting at the top of a slide with her little baby. She is contemplating going down for a while. She,0.4328790605068207,0.6593254804611206,0.26514557003974915,0.3360067428747658,-0.891725867995229,0.20887282490730286
2755,Fun sliding down: A mom is sitting at the top of a slide with her little baby. She is contemplating going down for a while. She finally slides down it with baby. When they,0.39511072635650635,0.41761502623558044,0.38489747047424316,0.10529381584992999,0.4735137238103787,0.09622602164745331
2756,Calf roping: People are in a rodeo arena while a man on a horse prepares a rope with a loop. Then,0.3185686767101288,0.3309154808521271,0.13764555752277374,0.35580612472647266,1.2861414655838954,0.20550373196601868
2757,"Calf roping: Then, the man spins the loop and throw to catch a calf, then run and tie the calf. A young man",0.5669719576835632,0.5786330699920654,0.5558775067329407,0.46403279049315177,-1.2792427432716382,-0.07881289720535278
2758,"Playing bagpipes: A man is playing the bagpipes at the bottom of the stairs in the living room of a house, wearing a button up and dress pants, along with socks. He",0.22361671924591064,0.2940003275871277,0.4437357187271118,0.32155870381627055,1.541478581713945,0.19718410074710846
2759,"Playing bagpipes: He begins to tap his foot along with the beat of his tune, he starts to tap his left foot in a back and forth rhythm with his right foot. He",0.42874976992607117,0.5064767599105835,0.3829622268676758,0.709107156956336,-1.240431860926975,-0.2713856101036072
2760,Windsurfing: Two people are sailing on boards out on a lake. One person,0.46217501163482666,0.610620379447937,0.3158678114414215,0.37590948584199035,2.425561885932237,0.27645131945610046
2761,Using the rowing machine: A man is see speaking to the camera while sitting on a piece of exercise equipment. He,0.3069796860218048,0.3482206463813782,0.5068511962890625,0.16905400004320006,-0.18539590986372895,-0.2531372308731079
2762,Powerbocking: A man in jump stilts throws a bag over his shoulder and leaves a bank. The man in jump stilts,0.27997568249702454,0.3665752112865448,0.24045157432556152,0.2097401480528118,-3.4498752650294904,-0.17188772559165955
2763,Powerbocking: The man in jump stilts runs from the cops on a city street. The man pushes through a market. The man,0.12237433344125748,0.25748521089553833,0.039660513401031494,0.3814627463232919,-0.033268706951165655,0.06423921883106232
2764,Powerbocking: The man jumps over a stroller being pushed by a lady. The man jumps over a truck and over a fence losing the cops. The man,0.08471295982599258,0.19574254751205444,0.12960577011108398,0.40252130217395055,0.23854140543620841,0.007022827863693237
2765,Powerbocking: The man jumps over a truck and over a fence losing the cops. The man runs through a skate park down a city street and up stairs. The man,0.09093635529279709,0.17521041631698608,0.23795956373214722,0.24968095140016716,-2.0995849305836485,-0.15499770641326904
2766,Powerbocking: The man runs through a skate park down a city street and up stairs. The man opens the bag and counts his cash. We,0.07792171090841293,0.12928050756454468,0.23130697011947632,0.20237342857047275,-11.635076278220096,-0.3540787100791931
2767,Plataform diving: A female swimmer is standing on a diving board in a black swim suit and she jumps off doing multiple flips. She,0.373942494392395,0.44433438777923584,0.5990476608276367,0.13871085926970117,-2.7048947661974823,-0.23768630623817444
2768,Plataform diving: A female swimmer is standing on a diving board in a black swim suit and she jumps off doing multiple flips. She is then shown on ground level talking and wiping her face with a towel. All,0.4759971797466278,0.7117897272109985,0.2820591628551483,0.2879387109313493,4.646410672172667,0.2628840208053589
2769,Sumo: Several people are shown in images gathered outside a building. Two cartoon sumo wrestlers are engaged in a fight. They body,0.6112242937088013,0.6678687930107117,0.6758206486701965,0.07376938091965074,0.21566554640687605,0.05479678511619568
2770,Running a marathon: We see a magazine on a black background. People begin running on country roads in a marathon. We,0.15287543833255768,0.22378137707710266,0.16487281024456024,0.2494831175589441,-4.978009194403757,-0.23626047372817993
2771,Running a marathon: We see a magazine on a black background. People begin running on country roads in a marathon. We see them get drinks at a table. A man,0.18536525964736938,0.35576170682907104,0.09626507014036179,0.46643862924327784,0.12471164898158099,0.15640996396541595
2772,Playing violin: A man and woman are seen standing on a stage with a spotlight shown on them. The duo,0.27234208583831787,0.35629478096961975,0.2738107740879059,0.1396018548123779,-0.6074501075707973,0.33755868673324585
2773,Calf roping: A man is sitting on a bull in a gate. The bull is released and a man on a horse chases after it. The man,0.5986394286155701,0.6382586359977722,0.4514129161834717,0.086952948501606,0.7242859683401475,0.07913202047348022
2774,Calf roping: The bull is released and a man on a horse chases after it. The man jumps off the horse and ties the bull up. The man,0.3645971119403839,0.5372509956359863,0.4302806854248047,0.23993386244378806,-0.1537188654753362,-0.009911805391311646
2775,Ballet: A young woman is seen standing in a room and leads into her dancing. The girl,0.5623407959938049,0.616868257522583,0.4006298780441284,0.18760221143198863,-0.6699049774124737,0.2931298315525055
2776,High jump: A male athlete is running on a track. He jumps high into the air. He,0.24366207420825958,0.27753424644470215,0.3417164385318756,0.1662687829570637,-1.686177708983306,0.09881949424743652
2777,High jump: A male athlete is running on a track. He jumps high into the air. He vaults backwards over a high beam. This,0.4047612249851227,0.5436833500862122,0.30365779995918274,0.12884098726725127,-0.36439001493942125,-0.06624837219715118
2778,Playing drums: A singer is shown standing on a piano on a large stage and talking into the mic while a drummer plays in the background. He,0.6300227642059326,0.7075265645980835,0.6583161950111389,0.19096070322277814,1.1206310514564426,-0.004678785800933838
2779,Cutting the grass: We see the man take a handful of grass and wipe the scythe head with it. The man pulls something from his pocket and rubs it on the scythe. The men,0.26179489493370056,0.34469422698020935,0.19009780883789062,0.23125949337170046,-0.49312896757344266,0.223711296916008
2780,Spinning: These people are pedaling using only one leg and they're standing in the middle of the bike with the other one holding their hands up. Next they,0.36891698837280273,0.42344343662261963,0.34666499495506287,0.31716119050141933,0.6248325571493705,0.19672787189483643
2781,Cutting the grass: A man pushes a lawnmower on a lawn. Two children,0.19698691368103027,0.30865907669067383,0.24872398376464844,0.3964124835860459,-2.26106745487678,-0.006886959075927734
2782,Cutting the grass: A man pushes a lawnmower on a lawn. Two children help him push it. They,0.4902065098285675,0.6622085571289062,0.3919743001461029,0.025710269692677517,-0.3535533905932763,-0.01442912220954895
2783,Layup drill in basketball: A man is seen speaking to the camera while people practice basketball drills intermittently. The man ties a rope around a ball and continues having him perform layups on the court. More clips,0.5161877274513245,0.6890747547149658,0.3403613269329071,0.30340956791934587,-0.6056827511221816,0.14118888974189758
2784,Layup drill in basketball: A man is shooting a basketball into a hoop. Another man,0.5654862523078918,0.6941121816635132,0.5203289985656738,0.24934817778242935,-0.544247765594823,0.16139304637908936
2785,Layup drill in basketball: A man is shooting a basketball into a hoop. Another man starts shooting a basketball into the hoop. The first man,0.18513989448547363,0.2045590579509735,0.36841416358947754,0.24262416502854664,-11.490485194281396,-0.044713735580444336
2786,Getting a haircut: A boy is sitting in a salon chair and talking. A stylist,0.4083382189273834,0.4519195854663849,0.43151333928108215,0.5955486583267815,-0.8998880778790114,0.07105746865272522
2787,Getting a haircut: A boy is sitting in a salon chair and talking. A stylist cuts his hair into a new style. He,0.30637457966804504,0.4992172420024872,0.2719295024871826,0.32558139534883723,0.16552117772047342,-0.0006133913993835449
2788,Cleaning sink: A woman stands by a sink as she speaks. She,0.38092589378356934,0.5090454816818237,0.2782479524612427,0.21731096393785818,-1.9409899176618914,0.10203036665916443
2789,Cleaning sink: She grabs a paper towel and wipes the sink. She turns on the water and wets the sink. She grabs another paper towel and wipes the sink. She,0.42538896203041077,0.5258061289787292,0.5603771209716797,0.09126954276973163,-0.8017837257372732,0.17367324233055115
2790,Doing motocross: We see flashing images of motorcycle riding. We see a man talk standing high above a city. We then see motorcycle stunts. A bike,0.15851791203022003,0.21218562126159668,0.2390388697385788,0.5165876826459141,-0.5954583420518295,-0.03277844190597534
2791,Doing motocross: We see a man talk standing high above a city. We then see motorcycle stunts. A bike jumps a group of people in a plaza. We,0.25339463353157043,0.38755226135253906,0.24105070531368256,0.20547024461967864,3.299831645537222,0.13973936438560486
2792,Smoking a cigarette: Man is smoking a cigarrette in a dark street. Man,0.3524723947048187,0.47743815183639526,0.27339115738868713,0.25352037348672823,4.137735259845502,0.10126560926437378
2793,Layup drill in basketball: A group of boys are playing ball on a court. They are being guided by their coach. They,0.45529624819755554,0.5014634132385254,0.5718858242034912,0.19593300153992385,-1.7744336024691902,0.056908994913101196
2794,Snatch: Man is in roofed gym weightlifting. Woman is walking behind the man watching the man. Woman,0.3319535255432129,0.4055641293525696,0.3139760196208954,0.24914820876733748,0.8374080463764111,0.18873009085655212
2795,Sharpening knives: A towel and glass are on a table next to a piece of foam and metal. A tool is being shown by a man holding it. The metal,0.2878134548664093,0.3888542056083679,0.28384295105934143,0.31014378015846544,-1.7048734283205331,0.43024325370788574
2796,Croquet: A game of croquette is in progress. A man,0.2612598240375519,0.32649409770965576,0.21258163452148438,0.13054961714483387,-2.3570226039551585,0.060638248920440674
2797,Croquet: A game of croquette is in progress. A man has lined up numerous colored balls. He,0.45659446716308594,0.5437888503074646,0.6167821884155273,0.31252384672839517,3.9706765405090745,-0.07830196619033813
2798,"Running a marathon: A group of runners are on a street, and a boston marathoner who has broken a record is shown talking in an interview after celebrating. News casters",0.1900206059217453,0.29623302817344666,0.18006278574466705,0.4715310893315836,0.5540670778001099,0.42957931756973267
2799,"Playing beach volleyball: A group is on the beach, playing volleyball. They",0.5665679574012756,0.7986730337142944,0.4345935881137848,0.34595368276300215,-1.0146955620105562,-0.030296653509140015
2800,Making a lemonade: The recipe for making limeade is shown. Limes,0.38939937949180603,0.46089819073677063,0.24987053871154785,0.14959950918784434,0.19888932104393225,0.15387482941150665
2801,Shot put: A man lifts a ball in the air and holds it against his neck and throws the ball far. The man holds the ball against his neck and twists his back and throws it. The man,0.5737711787223816,0.7332385182380676,0.5020341873168945,0.08540137999143473,-0.7125812379830033,0.011328458786010742
2802,Shot put: The man holds the ball against his neck and twists his back and throws it. The man grabs the ball and takes a big step behind him and throws the ball. The man,0.48290541768074036,0.6914727687835693,0.3400593101978302,0.3358884322988159,5.2650882087723705,0.12532329559326172
2803,Shot put: The man grabs the ball and takes a big step behind him and throws the ball. The man twists his body a few times as he holds the ball against his neck. The man,0.4338575601577759,0.5143427848815918,0.40731072425842285,0.30057383516130143,-0.04253714760556202,0.10383915901184082
2804,Putting in contact lenses: A person holds their eye open. They put a contact lens in the eye. They,0.6509461402893066,0.6761205196380615,0.4324028193950653,0.1981326056012472,0.7038556983051976,0.2144812047481537
2805,Clean and jerk: A woman is shown preparing to lift a barbell into the air. She,0.5821239352226257,0.7489833235740662,0.7539790272712708,0.11464396638609864,-4.944332975379853,-0.24602648615837097
2806,Clean and jerk: A woman is shown preparing to lift a barbell into the air. She lifts it into the air and above her head. She,0.5072658061981201,0.7405016422271729,0.43528786301612854,0.1203858530857692,-0.7412493166611016,0.16190847754478455
2807,Clean and jerk: A woman is shown preparing to lift a barbell into the air. She lifts it into the air and above her head. She drops the barbell to the ground. She,0.25036659836769104,0.30317506194114685,0.19322948157787323,0.26352313834736496,-0.10447033953111422,-0.13443312048912048
2808,Clean and jerk: She lifts it into the air and above her head. She drops the barbell to the ground. She bows for the crowd and blows them a kiss. She,0.35649994015693665,0.45971107482910156,0.4435156583786011,0.4871370761916092,-1.931960746165213,-0.2500523328781128
2809,Cutting the grass: A man is seen standing in a large field holding onto a tool. The man,0.3678050935268402,0.4430283010005951,0.4997756779193878,0.21374434115418522,-0.5511782546095504,0.2716331481933594
2810,Cutting the grass: A man is seen standing in a large field holding onto a tool. The man then uses the tool on the grass in font of him quickly. The man,0.3703113794326782,0.5636001825332642,0.2744390666484833,0.29360336931933484,0.0,0.24638661742210388
2811,Hanging wallpaper: A man stands in a room wearing blue. He is applying a picture to the wall. He,0.3066191077232361,0.37432825565338135,0.46403875946998596,0.14173527750312867,-4.808326112068525,-0.20501121878623962
2812,"Clean and jerk: A young man bend to lift a weight to his shoulders, then he lifts the weight above his head. The young man",0.4530508518218994,0.5751725435256958,0.4027289152145386,0.2973676644726098,-1.536049154359422,-0.05035552382469177
2813,Fun sliding down: The boy stands at the bottom of a small staircase and then he walks up to slide down the blue slide. When he,0.421773761510849,0.4755651652812958,0.5308573246002197,0.26462386236698504,-3.928255676575859,0.019037455320358276
2814,Making a sandwich: A man in a black shirt is checking food in a sandwich shop. The man,0.42208030819892883,0.47915834188461304,0.2732318341732025,0.2688148354470317,2.125069165470112,0.10623863339424133
2815,Making a sandwich: A man in a black shirt is checking food in a sandwich shop. The man then moves fast to make a hoagie sandwich by adding ingredients from the bins. The man,0.4981546401977539,0.6169042587280273,0.5226470232009888,0.27385700511231603,1.4133308741175146,-0.02791053056716919
2816,"Skateboarding: He flips the skateboard, and we see it in slow motion. The man gets a hat, and we see the end screen. A man",0.21610033512115479,0.30210238695144653,0.2829509973526001,0.35699705478644694,0.5475087286633238,-0.14579227566719055
2817,Cutting the grass: A kneeing man runs a small grass cutter over the surface of the lawn. The man,0.3946991264820099,0.6419718861579895,0.31228628754615784,0.33926768395679036,-2.0708127163320325,0.05207371711730957
2818,Elliptical trainer: A person is running on an excerise machine. The camera,0.23793357610702515,0.2625514566898346,0.12634825706481934,0.29037824751041347,-0.827605888602368,0.13835865259170532
2819,Playing lacrosse: Two boys are out in the yard playing ball. One stands in front of the net and passes to the other with lacrosse sticks. The boys,0.4599989950656891,0.5234782695770264,0.4065697193145752,0.3056622307817795,-0.033435654396284244,-0.048534542322158813
2820,Playing lacrosse: One stands in front of the net and passes to the other with lacrosse sticks. The boys continue passing the ball bath and fourth to each other. One boy,0.4635547697544098,0.6253122091293335,0.257816344499588,0.22671125137184064,0.2750437419431589,0.12270820140838623
2821,Playing lacrosse: One boy throws the ball out into the road while the other runs after it. Another boy comes in with a wig and the boys start wrestling each other. The boys,0.3574883043766022,0.42733728885650635,0.33405670523643494,0.39638119980084263,-0.12160358006209622,0.13845223188400269
2822,High jump: Athletes performs high jump successfully in a stadium full of people. An athlete,0.37432873249053955,0.4080517888069153,0.421459436416626,0.4982251495491589,-1.4366293712805773,-0.22791999578475952
2823,"Discus throw: A black screen appears with red and white letters on it that say ""discus throw example of correction of a delivery problem for a beginner"". A young lady",0.41134753823280334,0.5032938122749329,0.18723280727863312,0.20465402591046447,2.3877299420036397,0.17106831073760986
2824,Discus throw: The same young lady is now standing in a different area holding a hand towel as she practices her swings and words on the screen give tips. The girl,0.43203315138816833,0.48284614086151123,0.4157771170139313,0.23974297566655897,-4.610804221709512,-0.03947129845619202
2825,Discus throw: The girl is back on the concrete circle swinging her disc and she then throws the disc. A black screen,0.14140819013118744,0.1621551811695099,0.39472976326942444,0.3225362590152521,3.4095454242464642,0.13018473982810974
2826,"Discus throw: A black screen appears again with red and white words that say ""other similar exercises on the same idea: focus on the low point of the implement trajectory. A boy is now standing on the concrete circle and he's practicing his swings with a shirt. A man",0.5614896416664124,0.6550421714782715,0.5426591038703918,0.46662364818929164,-1.1606265559462812,0.0028868913650512695
2827,Elliptical trainer: A man is standing on a elliptical working out. He,0.338674932718277,0.4907996952533722,0.233769491314888,0.2592890430492331,-1.6083068904485138,-0.08770143985748291
2828,Sharpening knives: A man is seen holding a sharp knife in his hands while the camera zooms in and the man points to two boxes. He,0.5812177062034607,0.7516456842422485,0.42435455322265625,0.1877082177210151,0.4741564678161598,0.18406441807746887
2829,Sharpening knives: A man is seen holding a sharp knife in his hands while the camera zooms in and the man points to two boxes. He then glides the knife along the boxes and shows off the sharpened knife to the camera. He,0.5854046940803528,0.7357605695724487,0.6232764720916748,0.3426565626295801,-0.4213976904463448,-0.08876091241836548
2830,Layup drill in basketball: A boy in a blue t-shirt bounces two basketballs in a gym while blocking another basketball player and making a goal with the ball. A boy bounces two basketballs between his legs. Another basketball player,0.5108198523521423,0.5488260984420776,0.5646802186965942,0.08282120163876235,-0.9192388155425123,-0.08621013164520264
2831,Running a marathon: Several pictures are shown of a woman standing by herself as well as with friends. Video footage,0.30603694915771484,0.382773756980896,0.2597297728061676,0.25788600600772665,-0.25199284433785196,0.17236849665641785
2832,Running a marathon: Video footage is then shown of her running alongside a large group of people while many watch on the sides. More pictures,0.6005573272705078,0.6905902624130249,0.6448612213134766,0.21768429244971765,-0.7060056539451289,-0.11762392520904541
2833,Playing beach volleyball: Several shots of landscapes are shown that leads into a man and woman speaking to the camera. The couple,0.15178391337394714,0.17292343080043793,0.2427409142255783,0.2057846759128784,-18.979312045337302,-0.008794933557510376
2834,Running a marathon: A man is talking to the camera from a parking lot. He runs down the street while continuing to talk. He,0.1382652372121811,0.21402433514595032,0.22065751254558563,0.24956709924231088,-0.565685424949238,0.21867886185646057
2835,"Playing ice hockey: As they continue to play, the referee begins to skate back and forth on the side in circles. After several starts and finishes",0.2009221464395523,0.2884153723716736,0.1269056797027588,0.36522473166683145,1.215920037856741,0.29862546920776367
2836,Playing harmonica: A man in a black shirt smiles at the camera. He pulls out a harmonica and begins to play it. He,0.3150956928730011,0.5136968493461609,0.2903059422969818,0.16173796570432378,-0.816496580927726,0.18757984042167664
2837,Clean and jerk: A man is seen bending down before a heavy set of weights. The man then bends down and lifts the weights over his head. He,0.533933162689209,0.5978537201881409,0.5013171434402466,0.3534090536243709,9.899494936611665,0.15170466899871826
2838,Blowing leaves: This elderly man is blowing the leaves out of the way using a leaf blower. First the camera,0.1408284455537796,0.2796393930912018,0.23319272696971893,0.15023039120076723,-1.2247448713915892,-0.23117931187152863
2839,Blowing leaves: This elderly man is blowing the leaves out of the way using a leaf blower. First the camera is giving viewers a close up view only showing the man's face. Then the camera,0.6004082560539246,0.6879080533981323,0.41802331805229187,0.2519184628957561,2.2055856537458487,0.13538098335266113
2840,Rock climbing: A large cliff is seen near the ocean. Several boats,0.42244991660118103,0.49696364998817444,0.504707932472229,0.3072259023943795,1.1308102564955398,-0.009925246238708496
2841,Playing blackjack: A group of people stand in front of a blackjack table. The blackjack attendant,0.2635149359703064,0.3031395673751831,0.20705543458461761,0.3743506488634663,-0.7788678136179766,0.1649061143398285
2842,Using parallel bars: A gymnast is seen climbing onto a set of uneven bars and performing a routine while many watch on the side. He,0.560187578201294,0.6157506108283997,0.4729718267917633,0.32567704585132257,-0.49458804382242527,-0.05567216873168945
2843,Baton twirling: We see a girl in gold doing a baton routine. The girl does a flip. The girls,0.3089083731174469,0.43216899037361145,0.23535747826099396,0.16942715300119884,0.6516311192522115,0.18526455760002136
2844,Baton twirling: The girls spins repeatedly and catches her baton. The girl spins and two batons roll in and she grabs each. The girl,0.506105899810791,0.6914064884185791,0.4569016993045807,0.14413751513293843,3.1378581622109447,0.007257431745529175
2845,Hand car wash: A young child is seen standing before a car holding a rag and looking at the camera. The boy,0.4663269519805908,0.4853937327861786,0.5487475991249084,0.15726177853523407,-0.588776637806509,0.29261448979377747
2846,Gargling mouthwash: The girls hold up a product and measure it out followed by putting it into their mouths and swishing it around. The girls,0.2860963046550751,0.386235773563385,0.4711599349975586,0.27789113333351745,-0.13219980574905302,0.024838298559188843
2847,Layup drill in basketball: Two men are standing on the side of the court holding basketball. The men,0.10288263112306595,0.13154298067092896,0.4833170473575592,0.4553265474289075,5.917247008085443,-0.1612883061170578
2848,Gargling mouthwash: A camera ia seen showing the outside of a home followed by a girl sitting in a tub. She,0.3748798072338104,0.4387364983558655,0.35387122631073,0.27146171010861997,-0.6060915267313265,0.005525708198547363
2849,Playing violin: The woman in white sweater is talking to the camera. The woman,0.0624205507338047,0.15877273678779602,0.26178476214408875,0.4000470276036862,-2.1579091210433328,0.43569475412368774
2850,Playing violin: The woman in white sweater is talking to the camera. The woman is holding a violin and stick. The woman,0.4407093822956085,0.5938583612442017,0.29576119780540466,0.4004418935519804,5.181612917425954,0.3262985646724701
2851,Grooming dog: The woman is with the black dog and is styling the dog's hair. Woman shows their diplomas and awards and is with a white puddle combing her hair. Woman,0.17151053249835968,0.3436746895313263,0.2191486358642578,0.39305512357429695,-1.4824986333222023,0.2162182331085205
2852,Grooming dog: Woman is with the black dog giving him a shower and styling his hair. Woman is talking while in the bottom a blonde woman is combing a white puddle. Blonde woman,0.3510027825832367,0.47780323028564453,0.2583710253238678,0.4031193474654168,1.0179236575155686,0.22059568762779236
2853,"Making a sandwich: A man, in black t-shirt, stands alone in a kitchen, talks to a camera in an animated way and prepares a peanut butter and jelly sandwich. The man",0.5405959486961365,0.5837115049362183,0.6704940795898438,0.12887858954936254,4.937707198786941,-0.033975183963775635
2854,Making a sandwich: The man holds up a jar of peanut butter and a bottle of jelly after pulling out two pieces of bread while standing in front of a kitchen countertop. The man,0.47261786460876465,0.6281011700630188,0.26042690873146057,0.6511269234019306,-1.166295930888448,0.31043675541877747
2855,Making a sandwich: The man holds up a jar of peanut butter and a bottle of jelly after pulling out two pieces of bread while standing in front of a kitchen countertop. The man puts jelly and peanut butter on the bread. The man,0.37703797221183777,0.46261000633239746,0.6137039661407471,0.2505202879377152,0.29687924745729505,-0.1208580732345581
2856,Capoeira: We see a man walking in a parking lot. The man starts performing martial arts moves. The man removes his shirt and necklace. The man,0.20647740364074707,0.3036760687828064,0.32701948285102844,0.19992083910238093,0.688972818261938,0.2311415672302246
2857,Capoeira: The man starts performing martial arts moves. The man removes his shirt and necklace. The man flips around and does capoeira moves. We,0.22203890979290009,0.39604651927948,0.04891060292720795,0.4403519002293756,-0.3149448894660933,0.14055439829826355
2858,Capoeira: The man flips around and does capoeira moves. We see the man do a handstand on one hand. The man,0.34533774852752686,0.373750239610672,0.5582235455513,0.3207501495497921,-0.49029033784546017,-0.16480767726898193
2859,"Capoeira: We see the man do a handstand on one hand. The man finishes, grabs his shirt, and walks off. We",0.4486442506313324,0.5001435875892639,0.4017901122570038,0.1635407048113023,1.490028015252912,-0.04813668876886368
